,register_id,name,institution_id,institution_name,created,modified,addresses_roadtype_id,addresses_roadtype_name,addresses_road_id,addresses_road_name,addresses_start_street_number,addresses_end_street_number,addresses_neighborhood_id,addresses_neighborhood_name,addresses_district_id,addresses_district_name,addresses_zip_code,addresses_town,addresses_main_address,addresses_type,values_id,values_attribute_id,values_category,values_attribute_name,values_value,values_outstanding,values_description,geo_epgs_25831_x,geo_epgs_25831_y,geo_epgs_4326_x,geo_epgs_4326_y,DN
488,﻿99400522625,Molí de Sant Andreu - Rec Comtal,,,2017-07-19T10:16:46+02:00,2021-09-09T02:17:23.320437+02:00,,,15052,C Andana de l'Estació,22.0,,60,Sant Andreu,9,Sant Andreu,8030,BARCELONA,True,,,,,,,,,432671.664163176,4588256.921131116,41.4430658938174,2.194021800571192,1.0
489,﻿92086011713,Monument a Cristòfol Colom,,,1985-03-25T00:00:00+01:00,2023-02-16T14:30:35.820427+01:00,,,269108,Plaça del Portal de la Pau,1.0,,1,el Raval,1,Ciutat Vella,8001,Barcelona,True,,74127.0,100003.0,Informació d'interès,Web,https://www.barcelonaturisme.com/wv3/ca/page/457/mirador-de-colom.html?,True,,431100.12793211296,4580823.445296411,41.375981756802304,2.1760573876381613,1.0
490,﻿92086011714,Escultura Josep Anselm Clavé,,,1985-03-25T00:00:00+01:00,2023-01-20T13:03:34.247212+01:00,,,305100,Pg Sant Joan,198.0,,32,el Camp d'en Grassot i Gràcia Nova,6,Gràcia,8037,BARCELONA,True,,,,,,,,,430110.7929024294,4583953.814549983,41.404090634245215,2.1638663854194364,1.0
491,﻿93039115623,IL3 Institut de Formació Contínua - Universitat de Barcelona,,,1993-02-08T00:00:00+01:00,2022-09-17T05:00:32.117803+02:00,,,148704,C Ciutat de Granada,131.0,,66,el Parc i la Llacuna del Poblenou,10,Sant Martí,8018,BARCELONA,True,,44009.0,100002.0,Informació d'interès,E-mail,info.il3@ub.edu,True,,432473.48998268216,4583785.64967003,41.40277794946353,2.192149004479941,1.0
492,﻿95109130139,Jardins del  Baix Guinardó,,,1995-04-19T00:00:00+02:00,2022-11-23T12:39:22.338358+01:00,,,197302,C Marina,372.0,,33,el Baix Guinardó,7,Horta-Guinardó,8025,BARCELONA,True,,78509.0,100003.0,Informació d'interès,Web,https://link.bcn.cat/cJdPdG,True,,430517.40482267167,4584581.420513669,41.40977850723608,2.1686584215423337,1.0
493,﻿95150102154,Base Nàutica Municipal de la Mar Bella,,,1995-05-30T00:00:00+02:00,2022-03-11T14:19:36.778971+01:00,,,700756,Pg Marítim del Bogatell,102.0,,69,Diagonal Mar i el Front Marítim del Poblenou,10,Sant Martí,8005,BARCELONA,True,,45197.0,100002.0,Informació d'interès,E-mail,info@basenautica.org,True,,433940.1848716679,4583079.018852231,41.396535352091554,2.2097712400521687,1.0
494,﻿92086009473,Cementiri Sant Gervasi,,,1985-03-28T00:00:00+01:00,2021-11-08T09:37:03.440845+01:00,,,75509,Camí del Cementiri de Sant Gervasi,4.0,,25,Sant Gervasi - la Bonanova,5,Sarrià-Sant Gervasi,8035,Barcelona,True,,40338.0,100002.0,Informació d'interès,E-mail,cbsa@cbsa.cat,True,,427005.8238899336,4584768.847946617,41.4111553532629,2.1266252111412056,1.0
495,﻿92086009476,Cementiri d'Horta,,,1985-03-28T00:00:00+01:00,2022-11-07T12:23:49.270670+01:00,,,75553,Plaça del Cementiri d'Horta,9.0,,43,Horta,7,Horta-Guinardó,8035,Barcelona,True,,40333.0,100002.0,Informació d'interès,E-mail,cbsa@cbsa.cat,True,,429498.0990086809,4587993.858047135,41.4404241840174,2.156066057589674,1.0
496,﻿96108130943,Centre Comercial El Centre de la Vila,,,1996-04-17T00:00:00+02:00,2022-09-17T05:20:24.185486+02:00,,,700662,C Salvador Espriu,61.0,,67,la Vila Olímpica del Poblenou,10,Sant Martí,8005,BARCELONA,True,,45498.0,100002.0,Informació d'interès,E-mail,administracion@olympicmoll.com,True,,432939.40871910215,4582465.578640014,41.39092742219698,2.1978686794906324,1.0
497,﻿99400190566,Federació Eix Comercial Sants-Les Corts,,,2007-09-19T19:22:02+02:00,2022-02-15T09:09:15.283511+01:00,,,207406,C Melcior de Palau,77.0,,18,Sants,3,Sants-Montjuïc,8014,BARCELONA,True,,53022.0,100002.0,Informació d'interès,E-mail,eix@eixsantslescorts.com,True,,427630.7405709546,4581279.3651212,41.37978352954445,2.134518536891389,1.0
498,﻿99400319598,Jardins d'Elvira Farreras Valentí,,,2013-06-06T13:21:30+02:00,2022-11-23T12:39:08.136984+01:00,,,191408,C Manacor,17.0,,27,el Putxet i el Farró,5,Sarrià-Sant Gervasi,8023,BARCELONA,True,,93404.0,100003.0,Informació d'interès,Web,http://www.bcn.cat/mediambient,True,,428373.250699072,4584345.443367382,41.407464947326254,2.1430348062786257,1.0
499,﻿92086017159,Parc de la Pegaso,,,1986-11-10T00:00:00+01:00,2023-06-12T14:59:11.322699+02:00,,,292507,C Sagrera,179.0,,61,la Sagrera,9,Sant Andreu,8027,BARCELONA,True,,74304.0,100003.0,Informació d'interès,Web,https://link.bcn.cat/cPdLP,True,,432380.66434664535,4586463.426545867,41.42688804853376,2.190739286407059,1.0
500,﻿92086004870,Parròquia de Sant Pacià,,,1984-05-30T00:00:00+02:00,2022-09-17T03:57:45.891450+02:00,,,216203,C Monges,27.0,,60,Sant Andreu,9,Sant Andreu,8030,BARCELONA,True,,39598.0,100002.0,Informació d'interès,E-mail,santpacia154@arqbcn.org,True,,432122.27974744944,4586996.574299047,41.43166813631246,2.1875874021734294,1.0
501,﻿99400280984,Edifici Torre Telefònica - Diagonal Zero Zero,,,2011-10-26T10:30:11+02:00,2021-09-09T02:14:11.045725+02:00,,,701510,Pl Ernest Lluch i Martín,5.0,,70,el Besòs i el Maresme,10,Sant Martí,8019,BARCELONA,True,,349359.0,50.0,Variables,Arquitecte(s),Enric Massip - Bosch,False,,434915.2430623851,4584806.093197808,41.412170224245294,2.2212484484505435,1.0
502,﻿94253132228,Museu,92086021892.0,Fundació Antoni Tàpies,1994-09-10T00:00:00+02:00,2023-05-15T14:27:40.076967+02:00,,,18505,Carrer d'Aragó,255.0,,7,la Dreta de l'Eixample,2,Eixample,8007,Barcelona,True,,44630.0,100002.0,Informació d'interès,E-mail,museu@ftapies.com,True,,430089.7583959063,4582562.033121764,41.39155351265377,2.1637754588196367,3.0
503,﻿92086001318,Parròquia de Santa Maria del Mar - Basílica,,,1986-04-24T00:00:00+02:00,2023-02-16T14:40:09.089422+01:00,,,317404,Pl Santa Maria,1.0,,4,"Sant Pere, Santa Caterina i la Ribera",1,Ciutat Vella,8003,BARCELONA,True,,40044.0,100002.0,Informació d'interès,E-mail,parroquia@santamariadelmarbarcelona.org,True,,431624.0486623534,4581684.55499789,41.38378222100999,2.182224949880879,3.0
504,﻿99400322786,Ateneu de Fabricació Digital de Les Corts,,,2013-07-23T13:44:25+02:00,2023-02-01T09:20:00.332297+01:00,,,118703,Carrer d'Evarist Arnús,59.0,59.0,19,les Corts,4,Les Corts,8014,Barcelona,False,,56076.0,100002.0,Informació d'interès,E-mail,afablescorts@bcn.cat,True,,427721.982,4581697.115,41.38355424224072,2.1355597687429912,1.0
505,﻿92168143754,Platja del Bogatell,,,1992-06-16T00:00:00+02:00,2023-05-02T09:16:02.557156+02:00,,,700756,Pg Marítim del Bogatell,80.0,,68,el Poblenou,10,Sant Martí,8005,BARCELONA,True,,76326.0,100003.0,Informació d'interès,Web,http://barcelona.cat/ca/que-pots-fer-a-bcn/banys-i-platges/platja-de-bogatell,True,,433686.0313832721,4582866.760873167,41.39460267821261,2.20675449785976,1.0
506,﻿99400323039,Parc de les Rieres d'Horta,,,2013-07-29T17:51:59+02:00,2022-11-23T12:39:07.931600+01:00,,,700651,Av Estatut de Catalunya,21.0,,42,la Clota,7,Horta-Guinardó,8035,BARCELONA,True,,93456.0,100003.0,Informació d'interès,Web,https://link.bcn.cat/cPdlRd,True,,429337.0377888212,4586957.856106121,41.43107919974659,2.154259435001784,1.0
507,﻿95090122928,Palau Reial de Pedralbes,,,1995-03-31T00:00:00+02:00,2023-03-14T09:04:29.647363+01:00,,,144601,Av Diagonal,686.0,,21,Pedralbes,4,Les Corts,8034,BARCELONA,True,,185025.0,100050.0,Telèfons,No tenen telèfon,-,True,,426293.53040473606,4582044.054369566,41.38654937434819,2.1184352989192647,1.0
508,﻿92168165472,Escola la Farigola de Vallcarca,,,1985-05-10T00:00:00+02:00,2022-09-17T04:54:12.027676+02:00,,,297908,C Sant Camil,31.0,,28,Vallcarca i els Penitents,6,Gràcia,8023,BARCELONA,True,,43206.0,100002.0,Informació d'interès,E-mail,a8002198@xtec.cat,True,,428684.9705220079,4585049.295570593,41.4138319736047,2.146680968580762,1.0
509,﻿92086037228,Església del Reial Santuari de Sant Josep de la Muntanya,,,1991-10-10T00:00:00+01:00,2021-05-27T16:20:52.196295+02:00,,,320205,Av Santuari St Josep Muntanya,25.0,,30,la Salut,6,Gràcia,8024,BARCELONA,True,,43131.0,100002.0,Informació d'interès,E-mail,josep.muntanya@planalfa.es,True,,429309.31553899625,4584666.558433211,41.41043997027809,2.154195493067497,1.0
510,﻿94306142337,Masia Can Fargas,,,1994-11-02T00:00:00+01:00,2021-09-09T02:13:56.559375+02:00,,,194406,Pg Maragall,383.0,,36,la Font d'en Fargues,7,Horta-Guinardó,8032,BARCELONA,True,,,,,,,,,430186.20662853867,4586563.718122879,41.42760361480803,2.164467317118893,1.0
511,﻿96283093914,Ateneu Popular de Sants,,,1996-10-09T00:00:00+02:00,2023-03-09T15:05:54.403732+01:00,,,266201,Premià,15.0,,18,Sants,3,Sants-Montjuïc,8014,BARCELONA,True,,194451.0,20001.0,Telèfons,Tel.,934318408,True,,427992.735129976,4580912.141782935,41.37650856330917,2.1388908758746004,2.0
512,﻿95128120700,Font Hércules,,,1995-05-08T00:00:00+02:00,2023-01-20T14:10:54.408480+01:00,,,305100,Pg Sant Joan,152.0,,32,el Camp d'en Grassot i Gràcia Nova,6,Gràcia,8037,BARCELONA,True,,,,,,,,,430315.1249607541,4583744.244636025,41.40222084859364,2.1663348303868437,1.0
513,﻿92086030904,Castell de Torre Baró,,,1989-10-04T00:00:00+01:00,2022-06-07T15:13:17.677174+02:00,,,12305,Carretera Alta de les Roquetes,309.0,,54,Torre Baró,8,Nou Barris,8033,Barcelona,True,,42056.0,100002.0,Informació d'interès,E-mail,castell_torrebaro@bcn.cat,True,,431185.24640658265,4589128.729342259,41.45079189503227,2.1761305165721443,1.0
514,﻿99400279574,Fàbrica de Creació Graner,,,2011-10-05T10:26:33+02:00,2021-07-20T10:05:47.077007+02:00,,,701391,C Jane Addams,14.0,,13,la Marina de Port,3,Sants-Montjuïc,8038,BARCELONA,True,,55376.0,100002.0,Informació d'interès,E-mail,info@granerbcn.cat,True,,427732.32301909727,4579250.985946766,41.36152379729631,2.135975019779134,1.0
515,﻿93137115710,Casa Lamadrid,,,1993-05-17T00:00:00+02:00,2022-09-17T05:03:36.618954+02:00,,,145003,Girona,113.0,,7,la Dreta de l'Eixample,2,Eixample,8009,BARCELONA,True,,,,,,,,,430463.7986375944,4583157.256392071,41.39694691705839,2.1681807052555757,3.0
516,﻿94322135929,Casa Garriga Nogués,,,1994-11-18T00:00:00+01:00,2022-09-17T05:11:28.502732+02:00,,,100800,Diputació,250.0,,7,la Dreta de l'Eixample,2,Eixample,8007,BARCELONA,True,,322253.0,50.0,Variables,Arquitecte(s),Enric Sagnier i Villavecchia,False,,430210.6252820125,4582268.816007662,41.38892310014807,2.165254832995529,3.0
517,﻿94348110436,"Espai Gaudí: Pis, Golfes i Terrat",92086024002.0,Fundació Catalunya  La Pedrera,1994-12-14T00:00:00+01:00,2023-03-24T14:16:26.743732+01:00,,,268003,Provença,261.0,,7,la Dreta de l'Eixample,2,Eixample,8008,BARCELONA,True,,44978.0,100002.0,Informació d'interès,E-mail,info@lapedrera.com,True,,429950.5046613454,4582984.630970105,41.39534759002927,2.162061079088016,3.0
518,﻿94319174413,Associació Sarrià Eix Comercial,,,1994-11-15T00:00:00+01:00,2023-03-01T10:11:48.896138+01:00,,,59604,C Canet,20.0,,23,Sarrià,5,Sarrià-Sant Gervasi,8017,BARCELONA,True,,44861.0,100002.0,Informació d'interès,E-mail,acs@eixsarria.com,True,,426668.735471624,4583356.246649344,41.39840201073239,2.122763546217199,1.0
519,﻿99400179259,Sala El Molino,,,2007-03-12T14:00:14+01:00,2023-06-09T14:46:26.807814+02:00,,,361009,Carrer de Vila i Vilà,99.0,,11,el Poble-sec,3,Sants-Montjuïc,8004,Barcelona,True,,52174.0,100002.0,Informació d'interès,E-mail,info@elmolinobcn.com,True,,430363.9031219597,4580675.501589779,41.37458590109832,2.167271088906495,4.0
520,﻿92168177170,Torre de Collserola,,,1992-04-03T00:00:00+02:00,2023-02-28T14:01:04.594677+01:00,,,335654,Ctra Vallvidrera Tibidabo,8.0,,22,"Vallvidrera, el Tibidabo i les Planes",5,Sarrià-Sant Gervasi,8017,BARCELONA,True,,172670.0,20001.0,Telèfons,Tel.,934069354,True,,425770.9487653924,4585304.14545923,41.4158634160436,2.111785952453742,1.0
521,﻿99400202401,Edifici Gas Natural,,,2008-03-20T09:42:45+01:00,2021-09-09T02:14:13.758368+02:00,,,701571,Pl Gas,1.0,,3,la Barceloneta,1,Ciutat Vella,8003,BARCELONA,True,,344594.0,50.0,Variables,Arquitecte(s),Enric Miralles i Benedetta Tagliabue,False,,432286.4412371651,4581612.961829908,41.38319342524216,2.190154390019234,1.0
522,﻿99400477731,Refugi Antiaeri de la Sagrera,,,2017-02-10T14:22:14+01:00,2023-05-02T12:54:45.120194+02:00,,,39709,C Berenguer de Palou,64.0,,61,la Sagrera,9,Sant Andreu,8027,BARCELONA,True,,,,,,,,,432478.7274650504,4586112.587984551,41.42373640875645,2.191951961584244,1.0
523,﻿99400477763,Carrer Campo Florido,,,2017-02-13T10:14:02+01:00,2021-09-09T02:17:10.022892+02:00,,,57904,C Campo Florido,9.0,,62,el Congrés i els Indians,9,Sant Andreu,8027,BARCELONA,True,,,,,,,,,431685.1802208093,4585858.53530135,41.42138115685976,2.182484957753459,1.0
524,﻿92086011921,Parc de la Ciutadella,,,1988-07-13T00:00:00+02:00,2023-06-13T10:18:55.826698+02:00,,,201400,Passeig de Picasso,21.0,,4,"Sant Pere, Santa Caterina i la Ribera",1,Ciutat Vella,8003,Barcelona,True,,73977.0,100003.0,Informació d'interès,Web,https://link.bcn.cat/cPdlC,True,,431890.6660134717,4581965.649308547,41.38633657544665,2.185381778970792,1.0
525,﻿99400477767,Carrer Coroleu,,,2017-02-13T10:25:04+01:00,2021-09-09T02:17:11.860707+02:00,,,91403,C Coroleu,42.0,,60,Sant Andreu,9,Sant Andreu,8030,BARCELONA,True,,,,,,,,,432090.4920264786,4587142.858867394,41.43298298344629,2.187190543503709,1.0
526,﻿99400477781,Carrer Grau,,,2017-02-13T11:11:14+01:00,2021-09-09T02:17:15.061469+02:00,,,149809,C Grau,47.0,,60,Sant Andreu,9,Sant Andreu,8030,BARCELONA,True,,,,,,,,,432136.5474496103,4587787.356597949,41.438791640535136,2.187669352497476,1.0
527,﻿99400477783,Carrer Manigua,,,2017-02-13T11:13:21+01:00,2021-09-09T02:17:20.914286+02:00,,,140407,C Garcilaso,200.0,,62,el Congrés i els Indians,9,Sant Andreu,8027,BARCELONA,True,,,,,,,,,431458.186372441,4586115.536750607,41.423676546575145,2.1797396875918653,1.0
528,﻿99400477784,Carrer Matanzas,,,2017-02-13T11:15:19+01:00,2021-09-09T02:17:17.847995+02:00,,,204907,C Matanzas,40.0,,62,el Congrés i els Indians,9,Sant Andreu,8027,BARCELONA,True,,,,,,,,,431661.69441790046,4586010.963810959,41.422752030928834,2.1821867084168733,1.0
529,﻿99400477807,Menjadors populars del carrer Gran Sant Andreu (Guerra Civil),,,2017-02-13T12:01:28+01:00,2021-09-09T02:17:25.817306+02:00,,,296202,C Gran de Sant Andreu,176.0,,60,Sant Andreu,9,Sant Andreu,8030,BARCELONA,True,,,,,,,,,432274.6032457532,4587112.186203134,41.43272227205576,2.189397397119702,1.0
530,﻿92086011925,Jardins de Ramon Margalef i López,,,1985-04-01T00:00:00+02:00,2023-06-12T09:49:37.576596+02:00,,,116402,Av Estadi,42.0,,11,el Poble-sec,3,Sants-Montjuïc,8038,BARCELONA,True,,73887.0,100003.0,Informació d'interès,Web,https://link.bcn.cat/cJddM,True,,429158.3870412853,4579744.284431306,41.366093518468645,2.152965473661524,1.0
531,﻿92086011933,Parc del Castell de l'Oreneta,,,1985-04-01T00:00:00+02:00,2023-06-12T10:23:00.824345+02:00,,,218402,C Montevideo,45.0,,23,Sarrià,5,Sarrià-Sant Gervasi,8034,BARCELONA,True,,73852.0,100003.0,Informació d'interès,Web,https://link.bcn.cat/cPdCdl,True,,425786.8020144657,4583476.280286147,41.39940218424315,2.112199777559347,1.0
532,﻿92086008787,Universitat de Barcelona,,,1991-11-26T00:00:00+01:00,2023-02-28T14:03:47.607859+01:00,,,169409,G.V. Corts Catalanes,585.0,,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8007,BARCELONA,True,,73255.0,100003.0,Informació d'interès,Web,http://www.ub.edu,True,,430105.756355228,4582009.3515178105,41.38657708352391,2.164030568391206,3.0
533,﻿92086005338,Col·legi Oficial de Metges de Barcelona,,,1984-05-30T00:00:00+02:00,2023-02-13T18:27:42.518444+01:00,,,44709,Pg Bonanova,47.0,,24,les Tres Torres,5,Sarrià-Sant Gervasi,8017,BARCELONA,True,,40227.0,100002.0,Informació d'interès,E-mail,col.metge@comb.es,True,,427225.1209266232,4583998.409506439,41.40423624177701,2.129341454867993,1.0
534,﻿99400477361,Edifici Puiggròs,,,2017-02-07T14:01:16+01:00,2021-09-09T02:16:06.194016+02:00,,,201501,C Martínez de la Rosa,27.0,,31,la Vila de Gràcia,6,Gràcia,8012,BARCELONA,True,,,,,,,,,429721.0237908056,4583466.260224394,41.39966543105189,2.1592603871633957,2.0
535,﻿99400477410,"Xemeneia de l'antiga Fábrica ""La Porcelana""",,,2017-02-08T09:07:47+01:00,2022-09-17T08:51:31.759006+02:00,,,167425,Pl Joan Corrades,1.0,,15,Hostafrancs,3,Sants-Montjuïc,8014,BARCELONA,True,,,,,,,,,428460.1466681278,4580520.94870103,41.3730269153328,2.144526050663452,2.0
536,﻿92086001755,Hospital del Mar,,,1989-08-10T00:00:00+02:00,2023-04-26T08:58:50.814103+02:00,,,197903,Passeig Marítim de la Barceloneta - Oriol Bohigas,25.0,,3,la Barceloneta,1,Ciutat Vella,8003,Barcelona,True,,39655.0,100002.0,Informació d'interès,E-mail,hospitaldelmar@parcdesalutmar.cat,True,,432665.3945483664,4581636.097679799,41.38343360981441,2.1946836219941206,1.0
537,﻿92168175397,Centre Esportiu Municipal Piscines Bernat Picornell,,,1992-02-21T00:00:00+01:00,2023-06-12T09:32:59.800618+02:00,,,116402,Av Estadi,30.0,,11,el Poble-sec,3,Sants-Montjuïc,8038,BARCELONA,True,,43766.0,100002.0,Informació d'interès,E-mail,info@picornell.cat,True,,428976.9847999505,4579772.230120345,41.36632923206704,2.1507934502236257,1.0
538,﻿92086001760,Club Natació Atlètic - Barceloneta,,,1987-06-09T00:00:00+02:00,2023-03-09T15:22:44.269800+01:00,,,700911,Pl Mar,1.0,,3,la Barceloneta,1,Ciutat Vella,8003,BARCELONA,True,,39549.0,100002.0,Informació d'interès,E-mail,cnab@cnab.cat,True,,432153.4277483676,4580531.784356736,41.37344433423628,2.1886847497193758,1.0
539,﻿92086002472,Centre Cívic Casinet d'Hostafrancs,,,1984-05-30T00:00:00+02:00,2023-06-12T09:38:13.931481+02:00,,,246703,Carrer del Rector Triadó,53.0,,15,Hostafrancs,3,Sants-Montjuïc,8014,Barcelona,True,,39678.0,100002.0,Informació d'interès,E-mail,cotxeres-casinet@secretariat.cat,True,,428356.3545630492,4581058.373432796,41.37785807405672,2.1432215181756806,2.0
540,﻿99400201005,Parc del Centre del Poblenou,,,2008-02-26T14:55:46+01:00,2023-06-13T10:07:19.927233+02:00,,,144601,Av Diagonal,130.0,,71,Provençals del Poblenou,10,Sant Martí,8018,BARCELONA,True,,88560.0,100003.0,Informació d'interès,Web,https://link.bcn.cat/cPdCdP,True,,433113.5806764498,4584225.555507102,41.40679356695045,2.199757373643509,1.0
541,﻿92086000857,Parròquia de la Mare de Déu de la Mercè i Sant Miquel Arcàngel - Basílica,,,1984-05-30T00:00:00+02:00,2021-09-01T13:22:50.857309+02:00,,,209401,Pl Mercè,1.0,,2,el Barri Gòtic,1,Ciutat Vella,8002,BARCELONA,True,,39691.0,100002.0,Informació d'interès,E-mail,mdmerce30@arqbcn.org,True,,431398.33895484527,4581202.933652775,41.379425179886205,2.1795802549065177,3.0
542,﻿99400241976,Restaurant Dos Torres,,,2010-02-25T11:22:49+01:00,2022-07-19T11:42:52.643223+02:00,,,28000,Via Augusta,300.0,,24,les Tres Torres,5,Sarrià-Sant Gervasi,8017,BARCELONA,True,,54443.0,100002.0,Informació d'interès,E-mail,info@restaurantedestorres.com,True,,427164.9046623937,4583301.651289114,41.39795538977432,2.128704952652439,1.0
543,﻿99400219575,Espai Jove La Fontana,,,2009-01-13T17:23:40+01:00,2021-09-01T13:21:48.070177+02:00,,,206403,C Gran de Gràcia,190.0,,31,la Vila de Gràcia,6,Gràcia,8012,BARCELONA,True,,53799.0,100002.0,Informació d'interès,E-mail,espaijove@lafontana.org,True,,429185.383908256,4583879.727080019,41.403342374883685,2.1528048898678125,1.0
544,﻿92086003483,Casal de Barri Font d'en Fargues,,,1991-05-03T00:00:00+02:00,2021-04-08T11:50:06.208080+02:00,,,248800,C Pedrell,67.0,,36,la Font d'en Fargues,7,Horta-Guinardó,8032,BARCELONA,True,,40015.0,100002.0,Informació d'interès,E-mail,info@casalfontdenfargues.cat,True,,430247.9471045558,4586200.03567975,41.424333431530485,2.16524810902057,1.0
545,﻿99400477585,Torre Castanyer,,,2017-02-09T14:01:47+01:00,2022-09-17T08:52:23.066141+02:00,,,302000,Pg Sant Gervasi,5.0,,25,Sant Gervasi - la Bonanova,5,Sarrià-Sant Gervasi,8022,BARCELONA,True,,,,,,,,,427637.32183688646,4584395.388723705,41.4078488716108,2.134224907245418,1.0
546,﻿99400477600,El passatge de Xile,,,2017-02-09T16:44:07+01:00,2021-09-09T02:16:52.358916+02:00,,,96509,Ptge Xile,1.0,,20,la Maternitat i Sant Ramon,4,Les Corts,8028,BARCELONA,True,,356957.0,50.0,Variables,Arquitecte(s),Modest Feu i Estrada,False,,426105.3054694607,4580973.681774878,41.37689172436965,2.116314819784081,1.0
547,﻿99400477604,Els Jardins d'Eusebi Güell,,,2017-02-09T16:56:42+01:00,2021-09-09T02:16:50.363148+02:00,,,118408,Pl Eusebi Güell,,,21,Pedralbes,4,Les Corts,8034,BARCELONA,True,,,,,,,,,425961.0995401115,4582480.263040692,41.39044758234289,2.114406406404082,1.0
548,﻿99400054413,Centre de Convencions Internacional de Barcelona,,,2003-07-22T08:33:08+02:00,2021-11-08T09:51:32.088057+01:00,,,701609,Plaça de Willy Brandt,11.0,14.0,69,Diagonal Mar i el Front Marítim del Poblenou,10,Sant Martí,8019,Barcelona,True,,48457.0,100002.0,Informació d'interès,E-mail,ccib@ccib.es,True,,434710.50728132,4584450.58002747,41.40895159816792,2.218837323987452,1.0
549,﻿99400077221,Torre Glòries,,,2004-03-19T09:40:20+01:00,2022-09-19T07:39:41.767633+02:00,,,144601,Av Diagonal,209.0,,66,el Parc i la Llacuna del Poblenou,10,Sant Martí,8018,BARCELONA,True,,333343.0,21.0,Variables,Any construcció,2004,False,,432279.1198551179,4583865.000857265,41.40347629324701,2.189815009628469,1.0
550,﻿92086001333,Museu Picasso,,,1984-05-30T00:00:00+02:00,2023-05-04T13:20:40.658756+02:00,,,217501,Carrer de Montcada,15.0,23.0,4,"Sant Pere, Santa Caterina i la Ribera",1,Ciutat Vella,8003,Barcelona,True,,39545.0,100002.0,Informació d'interès,E-mail,museupicasso@bcn.cat,True,,431510.8772779401,4581841.66611687,41.38518764927223,2.180853795205005,2.0
551,﻿92086008973,Edifici Talaia Barcelona,,,1984-12-10T00:00:00+01:00,2022-09-17T04:06:20.547137+02:00,,,320704,Av Sarrià,71.0,,19,les Corts,4,Les Corts,8029,BARCELONA,True,,,,,,,,,428058.7271481534,4582502.77127392,41.39084065982191,2.1394911073808047,1.0
552,﻿99400179932,Centre Cívic  Vil·la Urània,,,2007-03-27T12:04:36+02:00,2023-06-12T10:19:01.650975+02:00,,,369306,Carrer de Saragossa,29.0,,27,el Putxet i el Farró,5,Sarrià-Sant Gervasi,8006,Barcelona,True,,52187.0,100002.0,Informació d'interès,E-mail,informacio@vilaurania.net,True,,428933.5563986452,4583671.987053265,41.40144911965886,2.149816841793133,2.0
553,﻿75990737375,Tinta Invisible Edicions,,,2002-05-04T00:00:00+02:00,2023-02-28T13:25:07.202962+01:00,,,177702,C Lleó,6.0,,1,el Raval,1,Ciutat Vella,8001,BARCELONA,True,,39282.0,100002.0,Informació d'interès,E-mail,info@gravat.com,True,,430188.5446545267,4581507.865428914,41.3820675489832,2.165078437655472,2.0
554,﻿75990539136,World Trade Center,,,1998-09-26T00:00:00+02:00,2023-03-02T14:30:09.156517+01:00,,,540416,Moll Barcelona,1.0,,1,el Raval,1,Ciutat Vella,8039,BARCELONA,True,,70917.0,100003.0,Informació d'interès,Web,https://www.wtcbarcelona.com/ca/,True,,431622.3559652276,4580275.448752354,41.37109064113994,2.1823636757953957,1.0
555,﻿1313140637,Centre Comercial Diagonal Mar,,,2001-11-09T00:00:00+01:00,2022-09-17T02:32:26.048178+02:00,,,144601,Av Diagonal,3.0,,69,Diagonal Mar i el Front Marítim del Poblenou,10,Sant Martí,8019,BARCELONA,True,,34463.0,100002.0,Informació d'interès,E-mail,info@diagonalmarcentre.es,True,,434510.2090325903,4584619.5799381975,41.41045744398306,2.216422759940968,1.0
556,﻿92086005230,Centre Excursionista Els Blaus,,,2002-05-09T10:29:32+02:00,2023-03-09T15:22:40.617283+01:00,,,91200,Cornet i Mas,15.0,,23,Sarrià,5,Sarrià-Sant Gervasi,8017,BARCELONA,True,,40414.0,100002.0,Informació d'interès,E-mail,secretaria@elsblaus.cat,True,,426739.88278600445,4583330.129919513,41.39817327414662,2.123617721295924,1.0
557,﻿99106095835,Jardins de Massana,,,1999-04-16T00:00:00+02:00,2023-06-12T14:58:31.274942+02:00,,,121402,Felip II,216.0,,62,el Congrés i els Indians,9,Sant Andreu,8027,BARCELONA,True,,,,,,,,,431360.3282461378,4586490.116080333,41.42704189433845,2.1785261828350926,1.0
558,﻿1023103839,Associació Sants Establiments Units,,,2001-01-23T00:00:00+01:00,2023-03-09T15:23:26.561964+01:00,,,7407,C Alcolea,16.0,,18,Sants,3,Sants-Montjuïc,8014,BARCELONA,True,,33828.0,100002.0,Informació d'interès,E-mail,carrerdesants@carrerdesants.cat,True,,427820.6488133747,4580865.266203808,41.376070955580914,2.136838762891396,1.0
559,﻿99400477550,Casernes d'Artilleria  de Sant Andreu,,,2017-02-09T11:45:27+01:00,2021-09-09T02:16:31.835659+02:00,,,339101,Pg Torras i Bages,141.0,,60,Sant Andreu,9,Sant Andreu,8030,BARCELONA,True,,,,,,,,,432379.06398161495,4588358.694081569,41.44395793480302,2.19050806677001,1.0
560,﻿99400477553,L'Estació dels FGC de Sarrià,,,2017-02-09T12:05:55+01:00,2021-09-09T02:16:39.681851+02:00,,,65301,C Cardenal Sentmenat,43.0,,23,Sarrià,5,Sarrià-Sant Gervasi,8017,BARCELONA,True,,,,,,,,,426856.3456517937,4583342.030828641,41.39829106263617,2.1250093275396296,1.0
